Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Collection URL (product.metafields.custom.collection_url),enable_best_price (product.metafields.custom.enable_best_price),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / United States,Price / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,Video Src,Video Name,Variants,Battery Option Value,Battery Price
3in1-mobile-tool-table-suitcase-46-piece-playset,3in1 Mobile Tool Table Suitcase 46 Piece Playset,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>This amazing 3in1 Mobile Tool Table Suitcase 46 Piece Playset includes everything your child needs to pretend play being a handyman/handywoman. It helps children develop their imagination through role play and storytelling. Playset comes with fun accessories that mimic real life day to day experiences. Let your child live real-life experiences with this roleplaying Imagine Zone playset.</p>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Jgbo03nS-Ko?rel=0"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>
<p><br> <strong>Features:</strong></p>
<ul type="""">
<li>Encourage imagination and creativity.</li>
<li>Multiple ways to set up the dresser.</li>
<li>Easy storage</li>
<li>Vibrant and Colorful</li>
<li>Perfect for Playing Pretend</li>
</ul>
<p><strong>Includes:</strong></p>
<ul type="""">
<li>Dresser/Storage Case</li>
<li>1x Saw</li>
<li>1x Vice</li>
<li>1x Pliers</li>
<li>1x Ratchet</li>
<li>1x Wrench&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</li>
<li>1x Hammer</li>
<li>1x Screwdriver</li>
<li>1x Power Drill</li>
<li>5x Screws<br>
</li>
</ul>
<p><strong>Specifications:<br> <br> </strong>CLOSED</p>
<ul type="""">
<li>Length: 14 Inches</li>
<li>Width: 10 Inches</li>
<li>Height: 14 Inches</li>
</ul>
<p>Option A</p>
<ul type="""">
<li>Length: 12.75 Inches</li>
<li>Width: 23.5 Inches</li>
<li>Height: 19.5 Inches</li>
</ul>
<p>Option B</p>
<ul type="""">
<li>Length: 12.75 Inches</li>
<li>Width: 23.5 Inches</li>
<li>Height: 28.5</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > 3in1 Mobile Tool Table Suitcase 46 Pi...,,,True,,,,,,,ZX-36029,18.14,shopify,0,deny,manual,33.2,70,True,True,,https://hobbytron.com/cdn/shop/products/Toy-Option-A_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,34.95,True,True,,,,,,,active,https://www.youtube.com/embed/Jgbo03nS-Ko?rel=0,,"{'id': 43634983764279, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-36029', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': False, 'name': '3in1 Mobile Tool Table Suitcase 46 Piece Playset', 'public_title': None, 'options': ['Default Title'], 'price': 3495, 'weight': 1814, 'compare_at_price': 7000, 'inventory_management': 'shopify', 'barcode': '810086390298', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
3in1-mobile-tool-table-suitcase-46-piece-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/ccx2_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3in1-mobile-tool-table-suitcase-46-piece-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/Toy-Option-B_c086f8cb-021c-49d2-9c50-314242143931_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3in1-mobile-tool-table-suitcase-46-piece-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/3in1-Mobile-Tool-Table-Image_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3in1-mobile-tool-table-suitcase-46-piece-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/Toy-With-Child_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3in1-mobile-tool-table-suitcase-46-piece-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/Accessories_5bba1bb0-9b94-4e08-9de5-0f9b8b2036ee_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lamborghini-aventador-rc-car-1,Lamborghini Aventador RC Car [1:10],"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/lambo_soon_dc1f8401-e709-4e4e-9d7b-8f10be89e0f6.png?v=1623424846"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/lambo_soon_dc1f8401-e709-4e4e-9d7b-8f10be89e0f6.png?v=1623424846""><meta charset=""utf-8""><span data-mce-fragment=""1"">Dominate the racetracks with the Trendtimes Lamborghini Aventador 1:10 RTR Electric RC Car! Get pumped to race your friends with this officially licensed Lamborghini Aventador, the fastest and most powerful super sports car in Lamborghini's history. Every detail, including interior, has been replicated with exquisite precision and quality into an awesome 1:10 RC car. A full function pistol grip style transmitter gives you complete control of the fast RC car enabling you to guide this <meta charset=""utf-8"">Lamborghini through any sharp turn or corner! This awesome <meta charset=""utf-8"">Lamborghini is ready to go right out of the box and all you need to get started is 3 AA batteries for the transmitter! Don't hesitate one more second, hurry and get the Trendtimes <meta charset=""utf-8"">Lamborghini Aventador RC Car [1:10] RTR Electric RC Car today!</span></p>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/CcQ-t6hMSII?si=9DMpl1rTDBYkEDZG?rel=0"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe>
<p><strong>Features:</strong></p>
<ul>
<li>Electric Powered</li>
<li>Officially Licensed</li>
<li>Full Function Controls</li>
<li>
<span data-mce-fragment=""1"">1:10&nbsp;</span>Scale&nbsp;</li>
<li>Detailed Design</li>
<li>
<p class=""p1"">For kids ages 6 and up</p>
</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Lamborghini Aventador <span data-mce-fragment=""1"">1:10</span> Electric RC Car</li>
<li>Remote Control Transmitter</li>
</ul>
<p><strong>Specifications:</strong></p>
<ul>
<li>Length: 16 Inches</li>
<li>Width: 7.5 Inches</li>
<li>Height: 4 Inches</li>
</ul>
<p><strong>Battery Requirements:</strong></p>
<ul type="""">
<li>Transmitter: 3 AA Batteries&nbsp;<strong>(Not Included)</strong>
</li>
</ul>
<ul></ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Lamborghini Aventador RC Car [1:10],,,True,Battery,None,,,,,ZX-36102,9.07,shopify,10,deny,manual,94.99,200,True,True,,https://hobbytron.com/cdn/shop/files/36102-6_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,99.99,True,True,,,,,,,active,https://www.youtube.com/embed/CcQ-t6hMSII?si=9DMpl1rTDBYkEDZG?rel=0,,"{'id': 44135544652087, 'title': 'Default Title', 'option1': 'None', 'option2': None, 'option3': None, 'sku': 'ZX-36102', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Lamborghini Aventador RC Car [1:10]', 'public_title': None, 'options': ['Default Title'], 'price': 9999, 'weight': 907, 'compare_at_price': 20000, 'inventory_management': 'shopify', 'barcode': '', 'requires_selling_plan': False, 'selling_plan_allocations': []}",AA Batteries 8Pack,9.95
lamborghini-aventador-rc-car-1,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/C_4a678c14-5f7f-43b5-a869-c0209c61c522_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
lamborghini-aventador-rc-car-1,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/36102_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
lamborghini-aventador-rc-car-1,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/36102-3_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
lamborghini-aventador-rc-car-1,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/36102-4_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
lamborghini-aventador-rc-car-1,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/36102-5_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
lamborghini-aventador-rc-car-1,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/36102-8_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
lamborghini-aventador-rc-car-1,,,,,,,,,AA Batteries 8Pack,,,,,ZX-36102-B,9.07,shopify,10,deny,manual,95.09,200,True,True,,,,,,,,,,,,,,,,,,,,,,,,lb,,100.09,,,,,,,,,,https://www.youtube.com/embed/CcQ-t6hMSII?si=9DMpl1rTDBYkEDZG?rel=0,,"{'id': 44135544652087, 'title': 'Default Title', 'option1': 'AA Batteries 8Pack', 'option2': None, 'option3': None, 'sku': 'ZX-36102-B', 'requires_shipping': True, 'taxable': True, 'available': True, 'name': 'Lamborghini Aventador RC Car [1:10]', 'public_title': None, 'options': ['Default Title'], 'price': 10008.95, 'weight': 907, 'compare_at_price': 20000, 'inventory_management': 'shopify', 'barcode': '', 'requires_selling_plan': False, 'selling_plan_allocations': [], 'featured_image': None, 'featured_media': None}",AA Batteries 8Pack,9.95
disney-frozen-olaf-motion-sensing-ir-ufo-ball-helicopter,Olaf Heli Ball,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/frozen_soon.png?v=1623440850"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/frozen_soon.png?v=1623440850"">Introducing the Disney Licensed Frozen II Olaf Motion Sensing IR UFO Helicopter! Featuring a coaxial rotor system for precise movement and increased stability when hovering. The UFO Helicopter body is also constructed with a durable material making it strong yet lightweight so you don't have to worry about breaking anything when it lands a bit too rough. Simply turn on and launch to get started, holding your hand underneath it will keep it hovering up in the air. When you're done flying try and grab it carefully and switch off the power! A must have for fans of helicopters, get the Disney Licensed Frozen II Olaf Motion Sensing IR UFO Helicopter today!</p>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/_nbCcAw1TKk?rel=0"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<p><strong>Features:&nbsp;</strong></p>
<ul>
<li>Disney Licensed</li>
<li>Electric Powered</li>
<li>Durable Constructed Material</li>
<li>Easy to Fly</li>
<li>Master Hand / Eye Coordination</li>
<li>Advanced Infrared Hover Sensor Technology</li>
<li>Battery Charges with USB Charger</li>
<li>
<p class=""p1"">For kids ages 6 and up</p>
</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Disney Licensed Frozen II Olaf Motion Sensing IR UFO Helicopter</li>
<li>USB Charger</li>
</ul>
<p><img src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/disney_icon_7182dfd5-782e-43cb-9bdf-57b8d6e41254.png?v=1623440866"" alt=""""></p>
                      </div></div>
            </div>",Hobbytron,Home > All > Olaf Heli Ball,,,True,,,,,,,ZX-35547,1.36,shopify,10,deny,manual,9.45,20,True,True,,https://hobbytron.com/cdn/shop/files/ms_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,9.95,True,True,,,,,,,active,https://www.youtube.com/embed/_nbCcAw1TKk?rel=0,,"{'id': 33070069219431, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-35547', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Olaf Heli Ball', 'public_title': None, 'options': ['Default Title'], 'price': 995, 'weight': 136, 'compare_at_price': 2000, 'inventory_management': 'shopify', 'barcode': '813023015476', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
disney-frozen-olaf-motion-sensing-ir-ufo-ball-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/olafball_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disney-frozen-olaf-motion-sensing-ir-ufo-ball-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/04_14ebfa77-3eb2-43bc-8791-0a3104aaff9f_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disney-frozen-olaf-motion-sensing-ir-ufo-ball-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/05_45c82e8b-2bdf-4ab4-9c38-e33a554fe780_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disney-frozen-olaf-motion-sensing-ir-ufo-ball-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/03_89f11cec-8b57-4501-81bb-5e1f0a20e501_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disney-frozen-olaf-motion-sensing-ir-ufo-ball-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/02_59f1472f-bf3e-4d10-8dfb-f57c7501c49d_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disney-frozen-olaf-motion-sensing-ir-ufo-ball-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/06_daff17fc-83b3-424c-bd11-ac4399551de9_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rex-nano-hercules-unbreakable-helicopters-bundle,Sonic Flying Figure & REX Hercules Unbreakable Helicopter Bundle,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Fly safe and secure with the Rex Hercules UNBREAKABLE 2CH RTF IR RC Helicopter and ultra fast with the Sonic RC Flying Figure! This awesome bundle feature full-function two-channel IR control. Most RC helicopters are really fragile and break at even the smallest crash. Not this bad boy! It can take over 200 pounds of force. You can even step on it! Bundled together gives you the best of both worlds!</p>
<p align=""center""><iframe class=""ui-droppable"" id=""product_review"" src=""//www.youtube.com/embed/npkwy6czc0Q?rel=0"" height=""315"" width=""560"" allowfullscreen="""" frameborder=""0""></iframe></p>
<p><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/pT0WU9ijqwM?rel=0"" height=""315"" width=""560"" class=""ui-droppable"" allowfullscreen="""" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" frameborder=""0""></iframe></p>
<ul></ul>
<p><strong>Bundle Includes:</strong></p>
<ul>
<li>SEGA Licensed Sonic Boom Jetpack 2CH IR RC&nbsp;Flying Figure</li>
<li>
<meta charset=""utf-8"">Rex Hercules UNBREAKABLE 2CH RTF IR RC Helicopter</li>
<li>2 x Transmitter</li>
<li>2 x Spare Blades</li>
</ul>
<p><strong>REX Hercules Helicopter Features:</strong></p>
<ul>
<li>Electric Powered</li>
<li>2 Channel IR Control</li>
<li>Super Tough Plastic And Polymer Body</li>
<li>Built In Gyroscope For Maximum Stability</li>
<li>Integrated Charging Cable On Transmitter</li>
<li>Coaxial Rotor</li>
<li>Single Rear Rotor</li>
<li>Easy To Fly</li>
<li>Unbreakable</li>
<li>Ready To Fly</li>
</ul>
<p><strong>REX Hercules Dimensions:</strong></p>
<ul>
<li>Length: 9 Inches</li>
<li>Width: 2 Inches</li>
<li>Height: 4.5 Inches</li>
</ul>
<p><strong>REX Helicopter Battery Requirements:</strong></p>
<ul>
<li>Vehicle: Internal Rechargeable Battery <strong>(Included)</strong>
</li>
<li>Transmitter: 6<meta charset=""UTF-8""> <span data-mce-fragment=""1""> AA Batteries</span> <strong>(Not Included)</strong>
</li>
</ul>
<p><strong>Sonic Flying Figure Features:</strong></p>
<ul>
<li>Officially Licensed by SEGA</li>
<li>Twin Rotors for Stability and Control</li>
<li>Infrared Transmitter</li>
<li>Charger Located in Transmitter</li>
<li>Ready To Fly</li>
<li>For ages 8 and up</li>
</ul>
<p><strong>Sonic Flying Figure Dimensions:</strong></p>
<ul>
<li>Height: 8.25 Inches</li>
<li>Wingspan: 8 Inches</li>
</ul>
<p><strong>Sonic Flying Figure Battery Requirements:</strong></p>
<ul>
<li>Vehicle: Internal LiPo Battery<span>&nbsp;</span><strong>(Included)</strong>
</li>
<li>Transmitter: 6<meta charset=""UTF-8"">
<span>&nbsp;</span><span data-mce-fragment=""1"">AA Batteries</span><span>&nbsp;</span><strong>(Not Included)</strong>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Sonic Flying Figure & REX Hercules Un...,,"flying, newin",True,,,,,,,ZX-35041-34867,13.61,shopify,10,deny,manual,109.2,150,True,True,,https://hobbytron.com/cdn/shop/products/REX-HERC-AND-SONIC-BEAUTY-PIC-v1_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,114.95,True,True,,,,,,,active,"//www.youtube.com/embed/npkwy6czc0Q?rel=0,https://www.youtube.com/embed/pT0WU9ijqwM?rel=0",,"{'id': 44106670211383, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-35041-34867', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Sonic Flying Figure & REX Hercules Unbreakable Helicopter Bundle', 'public_title': None, 'options': ['Default Title'], 'price': 11495, 'weight': 1361, 'compare_at_price': 15000, 'inventory_management': 'shopify', 'barcode': '813023018675', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
world-tech-toys-glow-in-the-dark-hornet-2ch-mini-ir-rtf-electric-rc-helicopter,Glow in the Dark Mini Helicopter,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Explore the night with the Trendtimes Glow in the Dark Hornet 2CH Mini IR RTF Electric RC Helicopter! The Hornet has a durable lightweight polymer glow in the dark body so you can rest your worries about breaking anything. Controlling the Hornet is a breeze and great for people of all skill levels. The Hornet features a coaxial rotor, a single rear rotor for precise turning, and an IR motion sensitive technology that detect nearby objects and is programmed to move away from them. On the transmitter you press the motion sensor launch button to get started, hold your hand underneath the helicopter to keep it hovering up in the air and when you're done you can turn it off by pressing the motion sensor land button. The LED lights brighten up the night sky when flying. No assembly required! A must have for RC fans, get the Trendtimes Glow in the Dark Hornet 2CH Mini IR RTF Electric RC Helicopter today!</p>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/9b9kJb1cTyM?rel=0"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<p><strong>Features:</strong></p>
<ul>
<li>Electric Powered</li>
<li>Durable Polymer Body</li>
<li>Glow In The Dark</li>
<li>LED Lights</li>
<li>Motion Sensor</li>
<li>2 Channel Radio Control</li>
<li>Coaxial Rotor</li>
<li>Single Rear Rotor</li>
<li>Easy to Fly</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Trendtimes Glow in the Dark Hornet 2CH Mini IR RTF Electric RC Helicopter</li>
<li>2 Channel Radio Transmitter</li>
<li>Spare Propeller Blades</li>
<li>USB Charger</li>
<li>Instruction Manual</li>
</ul>
<p><strong>Specifications:</strong></p>
<ul>
<li>Length: 7.5 Inches</li>
<li>Width: 6.25 Inches</li>
<li>Height: 4.25 Inches</li>
<li>Weight: 0.10 Lbs</li>
</ul>
<p><strong>Battery Requirements:</strong></p>
<ul>
<li>Vehicle: In-Vehicle Rechargeable Battery <strong>(Included)</strong>
</li>
<li>Transmitter: 3<meta charset=""UTF-8"">
<span data-mce-fragment=""1""> AA Batteries</span> <strong>(Not Included)</strong>
</li>
<li>Charger: USB Charger <strong>(Included)</strong>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Glow in the Dark Mini Helicopter,,"flying, helicopter, newin",True,Battery,None,,,,,ZX-35599,2.72,shopify,10,deny,manual,14.2,30,True,True,,https://hobbytron.com/cdn/shop/products/glowsf_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,14.95,True,True,,,,,,,active,https://www.youtube.com/embed/9b9kJb1cTyM?rel=0,,"{'id': 33072586784871, 'title': 'Default Title', 'option1': 'None', 'option2': None, 'option3': None, 'sku': 'ZX-35599', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Glow in the Dark Mini Helicopter', 'public_title': None, 'options': ['Default Title'], 'price': 1495, 'weight': 272, 'compare_at_price': 3000, 'inventory_management': 'shopify', 'barcode': '813023015995', 'requires_selling_plan': False, 'selling_plan_allocations': []}",AA Batteries 4pack,5.95
